"title","firstname","middlename","lastname","name_suffix","nickname","party","state","district","in_office","gender","phone","fax","website","webform","congress_office","bioguide_id","votesmart_id","fec_id","govtrack_id","crp_id","twitter_id","congresspedia_url","youtube_url","facebook_id","official_rss","senate_class","birthdate"
"Rep","Mark","E.","Souder","","","R","IN","3","0","M","","","","","","S001143","21780","H4IN04099","400385","N00003844","","http://www.opencongress.org/wiki/Mark_Souder","http://www.youtube.com/repmarksouder","","","","07/18/1950"
"Rep","Christopher","H.","Shays","","","R","CT","4","0","M","","","","","","S001144","26789","H8CT04057","400370","N00000652","ShaysCongress","http://www.opencongress.org/wiki/Christopher_Shays","","","","","10/18/1945"
"Rep","Janice","D.","Schakowsky","","Jan","D","IL","9","1","F","202-225-2111","202-226-6890","http://schakowsky.house.gov/","http://www.house.gov/schakowsky/contact.shtml","2367 Rayburn House Office Building","S001145","6387","H8IL09067","400360","N00004724","janschakowsky","http://www.opencongress.org/wiki/Janice_Schakowsky","http://www.youtube.com/JanSchakowsky","janschakowsky","","","05/26/1944"
"Rep","Michael","K.","Simpson","","Mike","R","ID","2","1","M","202-225-5531","202-225-8216","http://simpson.house.gov/","http://www.house.gov/simpson/emailme.shtml","2312 Rayburn House Office Building","S001148","2917","H8ID02064","400376","N00006263","CongMikeSimpson","http://www.opencongress.org/wiki/Michael_Simpson","http://www.youtube.com/CongMikeSimpson","96007744606","","","09/08/1950"
"Rep","Adam","B.","Schiff","","","D","CA","29","1","M","202-225-4176","202-225-5828","http://schiff.house.gov/","http://schiff.house.gov/HoR/CA29/Contact+Information/Contact+Form.htm","2411 Rayburn House Office Building","S001150","9489","H0CA27085","400361","N00009585","RepAdamSchiff","http://www.opencongress.org/wiki/Adam_Schiff","http://www.youtube.com/adamschiff","CongressmanSchiff","","","06/22/1960"
"Rep","Hilda","L.","Solis","","","D","CA","32","0","F","","","","","","S001153","3585","H0CA31087","400384","N00009586","","http://www.opencongress.org/wiki/Hilda_Solis","http://www.youtube.com/RepHildaSolis","","","","10/20/1957"
"Rep","Bill","","Shuster","","","R","PA","9","1","M","202-225-2431","202-225-2486","http://house.gov/shuster/","http://www.house.gov/shuster/zipauth.htm","204 Cannon House Office Building","S001154","55693","H2PA09035","409888","N00013770","RepBillShuster","http://www.opencongress.org/wiki/Bill_Shuster","http://www.youtube.com/RepShuster","Rep.Shuster","","","01/10/1960"
"Rep","John","A.","Sullivan","","","R","OK","1","1","M","202-225-2211","202-225-9187","http://sullivan.house.gov","http://sullivan.house.gov/zipauth.html","434 Cannon House Office Building","S001155","24559","H2OK01093","400392","N00013847","USRepSullivan","http://www.opencongress.org/wiki/John_Sullivan","http://www.youtube.com/SullivanOK01","170752815378","","","01/01/1965"
"Rep","Linda","T.","Sanchez","","","D","CA","39","1","F","202-225-6676","202-226-1012","http://lindasanchez.house.gov/","http://www.house.gov/writerep","2423 Longworth House Office Building","S001156","29674","H2CA39078","400355","N00024870","replindasanchez","http://www.opencongress.org/wiki/Linda_Sanchez","http://www.youtube.com/LindaTSanchez","29921386086","","","01/28/1969"
"Rep","David","","Scott","","","D","GA","13","1","M","202-225-2939","202-225-4628","http://davidscott.house.gov/","http://www.house.gov/writerep","225 Cannon House Office Building","S001157","7826","H2GA13012","400363","N00024871","repdavidscott","http://www.opencongress.org/wiki/David_Scott","http://www.youtube.com/RepDavidScott","113303673339","","","06/27/1946"
"Rep","John","T.","Salazar","","","D","CO","3","0","M","","","","","","S001158","29778","H4CO03167","400620","N00026431","","http://www.opencongress.org/wiki/John_Salazar","","","","","07/21/1953"
"Rep","Allyson","Y.","Schwartz","","","D","PA","13","1","F","202-225-6111","202-226-0611","http://schwartz.house.gov/","http://schwartz.house.gov/issue_subscribe.shtml","1227 Longworth House Office Building","S001162","5239","H4PA13124","400647","N00001579","","http://www.opencongress.org/wiki/Allyson_Schwartz","http://www.youtube.com/RepAllysonSchwartz","","","","10/03/1948"
"Sen","Ken","","Salazar","","","D","CO","Junior Seat","0","M","","","","","","S001163","1541","S4CO00163","400619","N00026892","","http://www.opencongress.org/wiki/Ken_Salazar","http://www.youtube.com/SenatorSalazar","","","III","03/02/1955"
"Rep","Jean","","Schmidt","","","R","OH","2","1","F","202-225-3164","202-225-1992","http://house.gov/schmidt/","http://www.house.gov/schmidt/contact.shtml","2466 Rayburn House Office Building","S001164","45475","H6OH02086","412010","N00027526","","http://www.opencongress.org/wiki/Jean_Schmidt","","108130217090","","","11/29/1951"
"Rep","Albio","","Sires","","","D","NJ","13","1","M","202-225-7919","202-226-0792","http://sires.house.gov/","https://forms.house.gov/sires/webforms/issue_subscribe.htm","2342 Rayburn House Office Building","S001165","22510","H6NJ13191","412186","N00027523","Rep_Albio_Sires","http://www.opencongress.org/wiki/Albio_Sires","http://www.youtube.com/RepSiresNJ13","81058818750","","","01/26/1951"
"Rep","William","T.","Sali","","Bill","R","ID","1","0","M","","","","","","S001167","2916","H6ID01177","412201","N00027644","","http://www.opencongress.org/wiki/William_Sali","","","","","02/17/1954"
"Rep","John","P.","Sarbanes","","","D","MD","3","1","M","202-225-4016","202-225-9219","http://sarbanes.house.gov/","http://sarbanes.house.gov/federal.asp","2444 Rayburn House Office Building","S001168","66575","H6MD03292","412212","N00027751","","http://www.opencongress.org/wiki/John_Sarbanes","http://www.youtube.com/JohnSarbanes","JSarbanes","","","05/22/1962"
"Rep","Joseph","A.","Sestak","Jr.","Joe","D","PA","7","0","M","","","","","","S001169","58333","H6PA07105","412232","N00028049","JoeSestak","http://www.opencongress.org/wiki/Joseph_Sestak","http://www.youtube.com/Sestak07","","","","12/12/1951"
"Rep","Carol","","Shea-Porter","","","D","NH","1","0","F","","","","","","S001170","65891","H6NH01230","412219","N00028091","","http://www.opencongress.org/wiki/Carol_Shea-Porter","http://www.youtube.com/RepCarolSheaPorter","","","","12/02/1952"
"Rep","Heath","","Shuler","","","D","NC","11","1","M","202-225-6401","202-226-6422","http://shuler.house.gov/","http://shuler.house.gov/zipauth.htm","229 Cannon House Office Building","S001171","57781","H6NC11172","412225","N00027655","","http://www.opencongress.org/wiki/Heath_Shuler","http://www.youtube.com/user/RepHeathShuler","CongressmanShuler","","","12/31/1971"
"Rep","Adrian","M.","Smith","","","R","NE","3","1","M","202-225-6435","202-225-0207","http://adriansmith.house.gov/","http://www.house.gov/formadriansmith/issues_subscribe.htm","503 Cannon House Office Building","S001172","21284","H6NE03115","412217","N00027623","RepAdrianSmith","http://www.opencongress.org/wiki/Adrian_Smith","http://www.youtube.com/RepAdrianSmith","","","","12/19/1970"
"Rep","Zachary","T.","Space","","Zack","D","OH","18","0","M","","","","","","S001173","56847","H6OH18157","412229","N00027902","repzackspace","http://www.opencongress.org/wiki/Zachary_Space","http://www.youtube.com/RepZackSpace","","","","01/27/1961"
"Rep","Betty","","Sutton","","","D","OH","13","1","F","202-225-3401","202-225-2266","http://sutton.house.gov/","http://sutton.house.gov/about/emailform.cfm","1519 Longworth House Office Building","S001174","8394","H6OH13133","412228","N00027901","","http://www.opencongress.org/wiki/Betty_Sutton","http://www.youtube.com/RepBettySutton","","","","07/31/1963"
"Rep","K. Jacqueline","","Speier","","Jackie","D","CA","12","1","F","202-225-3531","202-347-0956","http://speier.house.gov/","http://speier.house.gov/IMA/issue_subscribe.htm","211 Cannon House Office Building","S001175","8425","H8CA12171","412259","N00029649","repspeier","http://www.opencongress.org/wiki/K._Jacqueline_Speier","http://www.youtube.com/JackieSpeierCA12","JackieSpeier","","","05/14/1950"
"Rep","Stephen","J.","Scalise","","Steve","R","LA","1","1","M","202-225-3015","202-226-0386","http://scalise.house.gov/","http://www.scalise.house.gov/contactform_zipcheck.shtml","429 Cannon House Office Building","S001176","9026","H0LA01087","412261","N00009660","","http://www.opencongress.org/wiki/Stephen_Scalise","http://www.youtube.com/RepSteveScalise","50936151681","","","10/06/1965"
"Del","Gregorio","","Sablan","","","I","MP","0","1","M","202-225-2646","202-226-4249","http://sablan.house.gov/","https://forms.house.gov/sablan/contact-form.shtml","423 Cannon House Office Building","S001177","110903","H8MP00041","412312","N00030418","","http://www.opencongress.org/wiki/Gregorio_Sablan","http://www.youtube.com/CongressmanSablan","153423912663","","","01/19/1955"
"Rep","Mark","","Schauer","","","D","MI","7","0","M","","","","","","S001178","12023","H8MI07096","412313","N00029327","","http://www.opencongress.org/wiki/Mark_Schauer","http://www.youtube.com/RepMarkSchauer","","","","10/02/1961"
"Rep","Aaron","","Schock","","","R","IL","18","1","M","202-225-6201","202-225-9249","http://schock.house.gov/","https://forms.house.gov/schock/contact-form.shtml","328 Cannon House Office Building","S001179","33428","H8IL18043","412314","N00029273","repaaronschock","http://www.opencongress.org/wiki/Aaron_Schock","http://www.youtube.com/repaaronschock","70882853544","","","05/28/1981"
"Rep","Kurt","","Schrader","","","D","OR","5","1","M","202-225-5711","202-225-5699","http://schrader.house.gov/","https://forms.house.gov/schrader/contact-form.shtml","314 Cannon House Office Building","S001180","10813","H8OR05107","412315","N00030071","repschrader","http://www.opencongress.org/wiki/Kurt_Schrader","http://www.youtube.com/RepKurtSchrader","94978896695","","","10/19/1951"
"Sen","Jeanne","","Shaheen","","","D","NH","Senior Seat","1","F","202-224-2841","","http://www.shaheen.senate.gov","http://www.shaheen.senate.gov/contact/","520 Hart Senate Office Building","S001181","1663","S0NH00219","412323","N00024790","JeanneShaheen","http://www.opencongress.org/wiki/Jeanne_Shaheen","http://www.youtube.com/SenatorShaheen","SenatorShaheen","","II","01/28/1947"
"Rep","Robert","T","Schilling","","Bobby","R","IL","17","1","M","202-225-5905","202- 225-5396","http://schilling.house.gov/","","507 Cannon House Office Building","S001182","116570","H0IL17059","412423","N00030668","RepSchilling","http://www.opencongress.org/wiki/Bobby_Schilling","http://www.youtube.com/user/repbobbyschilling","","","","01/23/1964"
"Rep","David","","Schweikert","","","R","AZ","5","1","M","202-225-2190","","http://schweikert.house.gov/","","1205 Longworth House Office Building","S001183","106387","H4AZ06045","412399","N00006460","RepDavid","http://www.opencongress.org/wiki/David_Schweikert","http://youtube.com/RepDavidSchweikert","150338151681908","","","03/03/1962"
"Rep","Tim","","Scott","","","R","SC","1","1","M","202-225-3176","202-225-3407","http://timscott.house.gov/","","1117 Longworth House Office Building","S001184","11940","H0SC01279","412471","N00031782","RepTimScott","http://www.opencongress.org/wiki/Tim_Scott","","","","","09/19/1965"
"Rep","Terri","","Sewell","","","D","AL","7","1","F","202-225-2665","202-226-9567","http://sewell.house.gov/","","1133 Longworth House Office Building","S001185","121621","H0AL07086","412396","N00030622","RepTerriSewell","http://www.opencongress.org/wiki/Terri_Sewell","http://www.youtube.com/RepSewell","","","","01/01/1965"
"Rep","William","","Southerland","II","Steve","R","FL","2","1","M","202-225-5235","202-225-5615","http://southerland.house.gov/","","1229 Longworth House Office Building","S001186","124329","H0FL02110","412408","N00031204","Rep_Southerland","http://www.opencongress.org/wiki/Steve_Southerland","http://www.youtube.com/RepSteveSoutherland","","","","10/10/1965"
"Rep","Steven","","Stivers","","","R","OH","15","1","M","202-225-2015","202-225-3529","http://stivers.house.gov/","","1007 Longworth House Office Building","S001187","45333","H8OH15076","412461","N00029574","RepSteveStivers","http://www.opencongress.org/wiki/Steve_Stivers","http://www.youtube.com/RepSteveStivers","116058275133542","","","03/24/1965"
"Rep","Marlin","","Stutzman","","","R","IN","3","1","M","202-225-4436","202-225-3479","http://stutzman.house.gov","","1728 Rayburn House Office Building","S001188","34230","H0IN03198","412392","N00030891","marlinstutzman","http://www.opencongress.org/wiki/Marlin_Stutzman","","CongressmanMarlinStutzman","","","8/31/1976"
"Rep","James","Austin","Scott","","","R","GA","8","1","M","202-225-6531","202-225-3013","http://austinscott.house.gov/","","516 Cannon House Office Building","S001189","11812","H0GA08099","412417","N00032457","AustinScottGA08","http://www.opencongress.org/wiki/Austin_Scott","http://www.youtube.com/RepAustinScott","RepAustinScott","","","12/10/1969"
"Rep","John","","Tanner","","","D","TN","8","0","M","","","","","","T000038","27074","H8TN08033","400395","N00003254","","http://www.opencongress.org/wiki/John_Tanner","","","","","09/22/1944"
"Rep","Ellen","O.","Tauscher","","","D","CA","10","0","F","","","","","","T000057","94","H6CA10088","400396","N00007422","","http://www.opencongress.org/wiki/Ellen_Tauscher","http://www.youtube.com/RepEllenTauscher","","","","11/15/1951"
"Rep","Gene","","Taylor","","","D","MS","4","0","M","","","","","","T000074","26932","H8MS05047","400399","N00003350","","http://www.opencongress.org/wiki/Gene_Taylor","http://www.youtube.com/repgenetaylor","","","","09/17/1953"
"Rep","Bennie","G.","Thompson","","","D","MS","2","1","M","202-225-5876","202-225-5898","http://benniethompson.house.gov","https://forms.house.gov/benniethompson/contact-form.shtml","2466 Rayburn House Office Building","T000193","26929","H4MS02068","400402","N00003288","BennieGThompson","http://www.opencongress.org/wiki/Bennie_Thompson","http://www.youtube.com/RepBennieThompson","99445089418","","","01/28/1948"
"Rep","William","M.","Thornberry","","Mac","R","TX","13","1","M","202-225-3706","202-225-3486","http://thornberry.house.gov/","http://www.house.gov/writerep","2209 Rayburn House Office Building","T000238","21706","H4TX13014","400404","N00006052","MacTXPress","http://www.opencongress.org/wiki/William_Thornberry","http://www.youtube.com/RepMacThornberry","7760165627","","","07/15/1958"
"Sen","John","R.","Thune","","","R","SD","Junior Seat","1","M","202-224-2321","202-228-5429","http://www.thune.senate.gov/","http://www.thune.senate.gov/public/index.cfm/contact","511 Dirksen Senate Office Building","T000250","398","S2SD00068","400546","N00004572","senjohnthune","http://www.opencongress.org/wiki/John_Thune","http://www.youtube.com/JohnThune","63002536261","","III","01/07/1961"
"Rep","Todd","","Tiahrt","","","R","KS","4","0","M","","","","","","T000260","21953","H4KS04087","400405","N00008144","RepToddTiahrt","http://www.opencongress.org/wiki/Todd_Tiahrt","http://www.youtube.com/CongressmanTiahrt","","","","06/15/1951"
"Rep","John","F.","Tierney","","","D","MA","6","1","M","202-225-8020","202-225-5915","http://tierney.house.gov/","http://www.house.gov/tierney/IMA/email.shtml","2238 Rayburn House Office Building","T000266","553","H4MA06033","400407","N00000226","RepTierney","http://www.opencongress.org/wiki/John_Tierney","http://www.youtube.com/CongressmanTierney","120477644524","","","09/18/1951"
"Rep","Edolphus","","Towns","","Ed","D","NY","10","1","M","202-225-5936","202-225-1018","http://house.gov/towns/","http://www.house.gov/towns/contact_form_zipcheck.shtml","2232 Rayburn House Office Building","T000326","26973","H2NY11017","400409","N00001082","edtowns","http://www.opencongress.org/wiki/Edolphus_Towns","http://www.youtube.com/CongressmanEdTowns","EdTowns","","","07/21/1934"
